"game_title","game_platform","score_id"
"Assassin's Creed II","X360",182
"Assassin's Creed II: Discovery","DS",6155
"Assassin's Creed III","PC",2238
"Assassin's Creed III","PS3",128
"Assassin's Creed III","WiiU",5287
"Assassin's Creed III","X360",177
"Assassin's Creed III: Liberation","PSV",1486
"Assassin's Creed IV: Black Flag","PC",3131
"Assassin's Creed IV: Black Flag","PS3",338
"Assassin's Creed IV: Black Flag","PS4",510
"Assassin's Creed IV: Black Flag","WiiU",6083
"Assassin's Creed IV: Black Flag","X360",411
"Assassin's Creed IV: Black Flag","XOne",722
"Assassin's Creed Syndicate","PC",7385
"Assassin's Creed Syndicate","PS4",397
"Assassin's Creed Syndicate","XOne",1516
"Assassin's Creed The Ezio Collection","PS4",7507
"Assassin's Creed The Ezio Collection","XOne",11631
"Assassin's Creed: Altair's Chronicles","DS",13482
"Assassin's Creed: Bloodlines","PSP",1621
"Assassin's Creed: Brotherhood","PC",3405
"Assassin's Creed: Brotherhood","PS3",519
"Assassin's Creed: Brotherhood","X360",377
"Assassin's Creed: Revelations","PC",2759
"Assassin's Creed: Revelations","PS3",270
"Assassin's Creed: Revelations","X360",278
"Assassin's Creed: Rogue","PC",11587
"Assassin's Creed: Rogue","PS3",1533
"Assassin's Creed: Rogue","X360",2051
"Assassin's Creed: Unity","PC",3653
"Assassin's Creed: Unity","PS4",305
"Assassin's Creed: Unity","XOne",374
"Assassination Classroom: Grand Siege on Kuro-sensei","3DS",9540
"Assault","2600",7136
"Assault Rigs","PS",13523
"Assault Suit Leynos","PS4",15024
"Assault: Retribution","PS",9577
"Assetto Corsa","PS4",12393
"Assetto Corsa","XOne",16069
"Asterix & Obelix: Kick Buttix","PS2",14170
"Asteroids","2600",263
"Asteroids","PS",1777
"Asteroids Hyper 64","N64",8587
"Astonishia Story","PSP",14345
"Astro Boy","PS2",11255
"Astro Boy: Omega Factor","GBA",11041
"Astro Boy: The Video Game","DS",10514
"Astro Boy: The Video Game","PS2",10178
"Astro Boy: The Video Game","PSP",13892
"Astro Boy: The Video Game","Wii",10307
"Astroblast","2600",5804
"Astrology DS","DS",14147
"Asura's Wrath","PS3",4799
"Asura's Wrath","X360",6843
"Atari's Greatest Hits: Volume 1","DS",9173
"Atari's Greatest Hits: Volume 2","DS",12747
"Atari Anniversary Advance","GBA",8046
"Atari Anniversary Edition Redux","PS",8134
"Atari Anthology","PS2",4809
"Atari Anthology","XB",6660
"Atari Classics Evolved","PSP",10954
"Atari Flashback Classics: Volume 1","PS4",14947
"Atari Flashback Classics: Volume 1","XOne",15367
"Atari Flashback Classics: Volume 2","PS4",15059
"Atari Flashback Classics: Volume 2","XOne",15404
"Atelier Annie: Alchemists of Sera Island","DS",9828
"Atelier Ayesha: The Alchemist of Dusk","PS3",6537
"Atelier Ayesha: The Alchemist of Dusk","PSV",13436
"Atelier Escha & Logy: Alchemists of the Dusk Sky","PS3",7358
"Atelier Escha & Logy: Alchemists of the Dusk Sky","PSV",13488
"Atelier Firis: The Alchemist of the Mysterious Journey","PS4",14225
"Atelier Firis: The Alchemist of the Mysterious Journey","PSV",15213
"Atelier Iris 2: The Azoth Of Destiny","PS2",12436
"Atelier Iris 3: Grand Phantasm (JP Sales)","PS2",13827
"Atelier Iris 3: Grand Phantasm (US Sales)","PS2",5981
"Atelier Iris: Eternal Mana","PS2",8723
"Atelier Meruru: Alchemist of Arland 3","PS3",6803
"Atelier Meruru: Alchemist of Arland 3","PSV",12278
"Atelier Rorona: Alchemist of Arland","PS3",4111
"Atelier Rorona: Alchemist of Arland","PSV",13175
"Atelier Shallie Plus: Alchemists of the Dusk Sea","PSV",14417
"Atelier Shallie: Alchemists of the Dusk Sea","PS3",8037
"Atelier Sophie: The Alchemist of the Mysterious Book","PS3",14330
"Atelier Sophie: The Alchemist of the Mysterious Book","PS4",9772
"Bejeweled 2 Deluxe","PC",15226
"Atelier Sophie: The Alchemist of the Mysterious Book","PSV",12569
"Atelier Totori: The Adventurer of Arland","PS3",4553
"Atelier Totori: The Adventurer of Arland","PSV",11117
"Athens 2004","PS2",6284
"Atlantic Quest","PC",15666
"Atlantis","2600",1556
"Atomic Betty","GBA",14611
"Atsumare! Power Pro Kun no DS Koushien","DS",10488
"Attack of the Movies 3D","Wii",10665
"Attack of the Movies 3D","X360",13648
"Attack on Titan (KOEI)","PS3",12495
"Attack on Titan (KOEI)","PS4",6210
"Attack on Titan (KOEI)","PSV",9352
"Attack on Titan (KOEI)","XOne",12518
"Attack on Titan: Humanity in Chains","3DS",4650
"ATV Offroad Fury","PS2",651
"ATV Offroad Fury 2","PS2",754
"ATV Offroad Fury 3","PS2",1676
"ATV Offroad Fury Pro","PSP",4318
"ATV Offroad Fury: Blazin' Trails","PSP",3494
"ATV Quad Kings","DS",10296
"ATV Quad Kings","Wii",7224
"ATV Quad Power Racing 2","GC",6111
"ATV Quad Power Racing 2","PS2",2461
"ATV Quad Power Racing 2","XB",4356
"ATV/Monster Truck Mayhem","DS",5220
"ATV: Quad Frenzy","DS",10276
"ATV: Quad Power Racing","GBA",6564
"ATV: Quad Power Racing","PS",1989
"Auto Destruct","PS",11636
"Auto Modellista","GC",14807
"Auto Modellista","PS2",4939
"Automobili Lamborghini","N64",4168
"Avalon Code","DS",6888
"Avatar: The Game","DS",4835
"Avatar: The Game","PC",13595
"Avatar: The Game","PS3",2303
"Avatar: The Game","PSP",3370
"Avatar: The Game","Wii",2858
"Avatar: The Game","X360",2654
"Avatar: The Last Airbender","DS",5455
"Avatar: The Last Airbender","GC",3950
"Avatar: The Last Airbender","PSP",10247
"Avatar: The Last Airbender","Wii",6234
"Avatar: The Last Airbender - Into the Inferno","DS",9654
"Avatar: The Last Airbender - Into the Inferno","PS2",6764
"Avatar: The Last Airbender - Into the Inferno","Wii",7809
"Avatar: The Last Airbender - The Burning Earth","DS",5378
"Avatar: The Last Airbender - The Burning Earth","PS2",4584
"Avatar: The Last Airbender - The Burning Earth","Wii",6699
"Avatar: The Last Airbender - The Burning Earth","X360",9312
"Away: Shuffle Dungeon","DS",14563
"Azada","3DS",15297
"Azure Dreams","PS",9364
"Azure Striker Gunvolt","3DS",16146
"Azure Striker Gunvolt: Striker Pack","3DS",16252
"Azurik: Rise of Perathia","XB",6831
"B's-LOG Partyâ™ª","PSP",13587
"B-17: Fortress in the Sky","DS",15534
"B-Boy","PSP",13343
"B.L.U.E.: Legend of Water","PS",13713
"Baby Pals","DS",6126
"Babysitting Mama","Wii",4022
"Babysitting Mania","DS",6512
"Back At The Barnyard: Slop Bucket Games","DS",9322
"Back to the Future: The Game","PS3",11093
"Back to the Future: The Game","PS4",8192
"Back to the Future: The Game","Wii",13102
"Back to the Future: The Game","X360",15379
"Back to the Future: The Game","XOne",15753
"Backbreaker","PS3",8262
"Backbreaker","X360",8069
"Backstreet Billiards","PS",5397
"Backyard Baseball","GBA",4537
"Backyard Baseball","GC",9556
"Backyard Baseball","PS2",4048
"Backyard Baseball '09","DS",9709
"Backyard Baseball '09","PS2",15514
"Backyard Baseball '09","Wii",13577
"Backyard Baseball '10","DS",9799
"Backyard Baseball '10","PS2",8288
"Backyard Baseball '10","Wii",10568
"Backyard Baseball 2006","GBA",5251
"Backyard Basketball","GBA",8185
"Backyard Hockey","DS",12364
"Backyard Hockey","GBA",7672
"Backyard NBA Basketball","DS",11739
"Backyard NBA Basketball","PS2",3419
"Backyard NFL Football","DS",15116
"Backyard NFL Football","GBA",3579
"Backyard NFL Football","GC",6566
"Backyard NFL Football","Wii",14904
"Backyard NFL Football '08","PS2",12829
"Backyard NFL Football '09","DS",12166
"Backyard NFL Football '09","PS2",8285
"Backyard NFL Football '09","Wii",7319
"Backyard NFL Football '10","PS2",12476
"Backyard NFL Football '10","Wii",8394
"Backyard NFL Football '10","X360",10262
"Backyard NFL Football 2006","GBA",14245
"Backyard NFL Football 2006","PS2",7510
"Backyard Skateboarding 2006","GBA",12651
"Backyard Soccer","PS",9314
"Backyard Sports Football: Rookie Rush","DS",8245
"Backyard Sports Football: Rookie Rush","Wii",9820
"Backyard Sports Football: Rookie Rush","X360",9851
"Backyard Sports: Sandlot Sluggers","DS",9166
"Backyard Sports: Sandlot Sluggers","Wii",8923
"Backyard Sports: Sandlot Sluggers","X360",10916
"Backyard Wrestling 2: There Goes the Neighborhood","PS2",6168
"Backyard Wrestling 2: There Goes the Neighborhood","XB",9911
"Backyard Wrestling: Don't Try This at Home","PS2",3330
"Backyard Wrestling: Don't Try This at Home","XB",8407
"Bad Apple Wars","PSV",14453
"Bad Boys: Miami Takedown","GC",13485
"Bad Boys: Miami Takedown","PS2",1762
"Bad Boys: Miami Takedown","XB",8084
"Bae Yong-joon to Manabu Kankokugo DS","DS",14915
"Bahamut Lagoon","SNES",3256
"Baja: Edge of Control","PS3",7423
"Baja: Edge of Control","X360",7680
"Bakemonogatari Portable","PSP",13118
"Baku Baku","SAT",13213
"Bakugan Battle Brawlers: Defenders of the Core","DS",4114
"Bakugan Battle Brawlers: Defenders of the Core","PS3",8430
"Bakugan Battle Brawlers: Defenders of the Core","PSP",8721
"Bakugan Battle Brawlers: Defenders of the Core","Wii",8605
"Bakugan Battle Brawlers: Defenders of the Core","X360",8969
"Bakugan: Battle Brawlers","DS",1408
"Bakugan: Battle Brawlers","PS2",4542
"Bakugan: Battle Brawlers","PS3",6942
"Bakugan: Battle Brawlers","Wii",3032
"Bakugan: Battle Brawlers","X360",6859
"Bakugan: Battle Trainer","DS",9413
"Bakugan: Rise of the Resistance","DS",11537
"Bakumatsu Koihana: Shinsengumi DS","DS",16199
"Bakumatsu Renka: Karyuu Kenshi-den","PS2",15716
"Bakumatsu Rock","PSP",16317
"Bakumatsu Rock: Ultra Soul","PSP",16617
"Bakumatsu Rock: Ultra Soul","PSV",15667
"Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi","PS",4967
"Bakusou Kyoudai Let's & Go!! Eternal Wings","PS",13125
"Baldur's Gate: Dark Alliance","GBA",14861
"Baldur's Gate: Dark Alliance","GC",9155
"Baldur's Gate: Dark Alliance","PS2",1605
"Baldur's Gate: Dark Alliance","XB",7694
"Baldur's Gate: Dark Alliance II","PS2",2967
"Baldur's Gate: Dark Alliance II","XB",6579
"Ball Breakers","PS",8146
"Ballblazer Champions","PS",15296
"Ballistic","PS",13927
"Ballistic: Ecks vs. Sever","GBA",10803
"Balloon Fight","NES",2253
"Balloon Pop","DS",9033
"Balloon Pop","Wii",13398
"Balloon Pop 2","3DS",16620
"Balls of Fury","DS",15755
"Balls of Fury","Wii",15346
"Band Hero","DS",4473
"Band Hero","PS2",4720
"Band Hero","PS3",2749
"Band Hero","Wii",2129
"Band Hero","X360",2605
"Bangai-O Spirits","DS",11678
"Banjo-Kazooie","N64",346
"Banjo-Kazooie","X360",16315
"Banjo-Kazooie: Grunty's Revenge","GBA",5442
"Banjo-Kazooie: Nuts & Bolts","X360",2677
"Banjo-Pilot","GBA",10452
"Banjo-Tooie","N64",1272
"Bank Heist","2600",5395
"Banushi Life Game: Winner's Circle","DS",13745
"Barbarian","PS2",8996
"Barbie and Her Sisters Puppy Rescue","3DS",14365
"Barbie and Her Sisters Puppy Rescue","Wii",14685
"Barbie and Her Sisters Puppy Rescue","WiiU",16304
"Barbie and the Magic of Pegasus","GBA",10900
"Barbie and the Three Musketeers","DS",9504
"Barbie and the Three Musketeers","Wii",7055
"Barbie as The Island Princess","DS",5769
"Barbie as The Island Princess","GBA",7046
"Barbie as The Island Princess","PS2",9908
"Barbie as The Island Princess","Wii",4306
"Barbie as the Princess and the Pauper","GBA",15668
"Barbie Explorer","PS",9207
"Barbie Fashion Show: An Eye for Style","DS",7782
"Barbie Groovy Games","GBA",3597
"Barbie Horse Adventures: Blue Ribbon Race","GBA",5123
"Barbie Horse Adventures: Riding Camp","DS",3674
"Barbie Horse Adventures: Riding Camp","PS2",7843
"Barbie Horse Adventures: Riding Camp","Wii",7940
"Barbie Horse Adventures: Wild Horse Rescue","PS2",4051
"Barbie Horse Adventures: Wild Horse Rescue","XB",12473
"Barbie in The 12 Dancing Princesses","DS",10502
"Barbie Super Sports","PS",7188
"Barbie Superpack: Secret Agent / Groovy Games","GBA",8962
"Barbie: Groom and Glam Pups","DS",4528
"Barbie: Groom and Glam Pups","Wii",7498
"Barbie: Jet Set & Style!","DS",4564
"Barbie: Jet Set & Style!","Wii",6714
"Barbie: Race & Ride","PS",3412
"Barnstorming","2600",4500
"Barnyard","GBA",13275
"Barnyard","GC",9967
"Barnyard","PS2",10841
"Barnyard","Wii",13756
"Barnyard Blast: Swine of the Night","DS",15752
"Baroque","PS2",9618
"Baroque","Wii",11772
"Baseball","GB",1146
"Baseball","NES",427
"Baseball Advance","GBA",9340
"Baseball Blast!","Wii",8948
"Bases Loaded '96: Double Header","PS",3978
"Basketball Hall of Fame Ultimate Hoops Challenge","Wii",12198
"Bass Hunter 64","N64",5762
"Bass Landing","PS",3249
"Bass Pro Shops: The Hunt","Wii",7100
"Bass Pro Shops: The Hunt","X360",11027
"Bass Pro Shops: The Strike","Wii",4113
"Bass Pro Shops: The Strike","X360",7378
"Bass Rise","PS",12985
"Bass Strike","PS2",6197
"Bassmasters 2000","N64",9152
"Bastard!! Utsuro Naru Kamigami no Utsuwa","PS",7407
"Baten Kaitos Origins","GC",10554
"Baten Kaitos: Eternal Wings and the Lost Ocean","GC",6291
"Batman & Robin","PS",10207
"Batman Begins","GBA",8315
"Batman Begins","GC",8924
"Batman Begins","PS2",3592
"Batman Begins","XB",7435
"Batman Beyond: Return of the Joker","N64",11060
"Batman Beyond: Return of the Joker","PS",8392
"Batman Forever: The Arcade Game","PS",14238
"Batman: A Telltale Game Series","PS3",12927
"Batman: A Telltale Game Series","PS4",11215
"Batman: A Telltale Game Series","X360",14359
"Batman: A Telltale Game Series","XOne",14664
"Batman: Arkham Asylum","PC",5595
"Batman: Arkham Asylum","PS3",268
"Batman: Arkham Asylum","X360",380
"Batman: Arkham City","PC",3804
"Batman: Arkham City","PS3",165
"Batman: Arkham City","WiiU",5156
"Batman: Arkham City","X360",225
"Batman: Arkham Knight","PC",9462
"Batman: Arkham Knight","PS4",306
"Batman: Arkham Knight","XOne",1275
"Batman: Arkham Origins","PC",5704
"Batman: Arkham Origins","PS3",693
"Batman: Arkham Origins","WiiU",5731
"Batman: Arkham Origins","X360",916
"Batman: Arkham Origins Blackgate","3DS",6352
"Batman: Arkham Origins Blackgate","PSV",4577
"Batman: Arkham VR","PS4",5855
"Batman: Dark Tomorrow","GC",11561
"Batman: Dark Tomorrow","XB",10073
"Batman: Gotham City Racer","PS",13079
"Batman: Return to Arkham","PS4",6429
"Batman: Return to Arkham","XOne",10256
"Batman: Rise of Sin Tzu","GBA",12195
"Batman: Rise of Sin Tzu","GC",12519
"Batman: Rise of Sin Tzu","PS2",5271
"Batman: Rise of Sin Tzu","XB",10086
"Batman: The Brave and the Bold the Videogame","DS",5944
"Batman: The Brave and the Bold the Videogame","Wii",6185
"Batman: Vengeance","GBA",8104
"Batman: Vengeance","GC",6515
"Batman: Vengeance","PS2",3638
"Battalion Wars","GC",4789
"Battalion Wars 2","Wii",5367
"Battle & Get! Pokemon Typing DS","DS",6078
"Battle Arena Toshinden","PS",1568
"Battle Arena Toshinden 2","PS",2889
"Battle Arena Toshinden 3","PS",6391
"Battle Arena Toshinden Remix","SAT",9898
"Battle Arena Toshinden URA","SAT",14765
"Battle Assault 3 featuring Gundam Seed","PS2",14235
"Battle Commander: Hachibushu Shura no Heihou","SNES",8081
"Battle Dodge Ball","SNES",5500
"Battle Engine Aquila","PS2",14228
"Battle Engine Aquila","XB",15853
"Battle Fantasia","X360",11192
"Battle Hunter","PS",13962
"Battle of Giants: Dinosaurs","DS",2549
"Battle of Giants: Dinosaurs Strike","Wii",8001
"Battle of Giants: Dragons","DS",3266
"Battle of Giants: Mutant Insects","DS",6439
"Battle Princess of Arcadias","PS3",15536
"Battle Rage","Wii",13647
"Battle Soccer: Field no Hasha","SNES",8612
"Battle Spirits: Digital Starter","DS",13739
"Battle Spirits: Hero's Soul","PSP",15932
"Battle Spirits: Kiseki no Hasha","PSP",15608
"Battle Stadium D.O.N","GC",11123
"Battle Stadium D.O.N","PS2",8898
"Battle Stations","PS",2628
"Battle vs. Chess","PC",14749
"Battle vs. Chess","PS3",13611
"Battle vs. Chess","X360",14768
"Battle Worlds: Kronos","PC",16341
"Battleborn","PC",11399
"Battleborn","PS4",6539
"Battleborn","XOne",8885
"BattleBots: Beyond the BattleBox","GBA",12816
"Battlebots: Design & Destroy","GBA",4445
"Battlefield 1","PC",5001
"Battlefield 1","PS4",290
"Battlefield 1","XOne",710
"Battlefield 1942","PC",14961
"Battlefield 1942: The WW II Anthology","PC",14694
"Battlefield 2","PC",11447
"Battlefield 2: Modern Combat","PS2",4401
"Battlefield 2: Modern Combat","X360",4747
"Battlefield 2: Modern Combat","XB",3576
"Battlefield 2: Modern Combat(JP sales)","PS2",15018
"Battlefield 2142","PC",14920
"Battlefield 3","PC",539
"Battlefield 3","PS3",105
"Battlefield 3","X360",102
"Battlefield 4","PC",1438
"Battlefield 4","PS3",379
"Battlefield 4","PS4",358
"Battlefield 4","X360",381
"Battlefield 4","XOne",848
"Battlefield Vietnam","PC",14833
"Battlefield: Bad Company","PS3",1465
"Battlefield: Bad Company","X360",1312
"Battlefield: Bad Company 2","PC",2860
"Battlefield: Bad Company 2","PS3",486
"Battlefield: Bad Company 2","X360",382
"Battlefield: Hardline","PC",9239
"Battlefield: Hardline","PS3",4682
"Battlefield: Hardline","PS4",791
"Battlefield: Hardline","X360",6096
"Battlefield: Hardline","XOne",1667
"BattleForge","PC",16301
"Battles of Prince of Persia","DS",9930
"Battleship / Connect Four / Sorry! / Trouble","DS",13403
"Battlestar Galactica","PS2",8676
"Battlestar Galactica","XB",11571
"Battlestations: Midway","PC",16424
"Battlestations: Midway","X360",6491
"Battlestations: Pacific","PC",14990
"Battlestations: Pacific","X360",5561
"BattleTanx","N64",5492
"BattleTanx: Global Assault","N64",4911
"Battlezone","2600",3232
"Battlezone","PS4",13551
"Battlezone","PSP",14882
"Battlezone: Rise of the Black Dogs","N64",12023
"Bayonetta","PS3",1669
"Bayonetta","X360",2226
"Bayonetta 2","WiiU",2688
"BCFX: The Black College Football Xperience The Doug Williams Edition","X360",8645
"Beach Spikers: Virtua Beach Volleyball","GC",10591
"Beamrider","2600",6283
"Beastly","Wii",14412
"Beastly Frantic Foto","DS",13728
"Beat City","DS",12146
"Beat Down: Fists of Vengeance","PS2",8362
"Beat Sketch!","PS3",11282
"Beatdown: Fists of Vengeance","XB",14060
"Beaterator","PSP",10901
"BeatMania","PS",1879
"BeatMania","PS2",12074
"BeatMania Append 3rdMix","PS",3356
"BeatMania Append 4thMix: The beat goes on","PS",6070
"BeatMania Append GottaMix","PS",5466
"BeatMania IIDX 11: IIDX Red","PS2",15031
"BeatMania IIDX 13: DistorteD","PS2",14523
"BeatMania IIDX 14 Gold","PS2",14375
"BeatMania IIDX 15: DJ Troopers","PS2",14639
"BeatMania IIDX 16: Empress + Premium Best","PS2",13665
"BeatMania IIDX 3rd Style","PS2",13220
"BeatMania IIDX 4th Style: New Songs Collection","PS2",13232
"Beautiful Katamari","X360",5599
"Bee Movie Game","DS",4342
"Bee Movie Game","PS2",10606
"Bee Movie Game","Wii",5472
"Bee Movie Game","X360",8333
"Beetle Adventure Racing!","N64",3243
"Beijing 2008","PS3",2416
"Beijing 2008","X360",3400
"Bejeweled 3","DS",5444
"Bejeweled 3","PC",11354
"Bejeweled 3","PS3",9045
"Bejeweled 3","X360",9220
"Bejeweled Blitz","PC",15769
"Bejeweled Twist","DS",10814
"Bejeweled Twist","PC",13141
"Bella Sara","DS",11736
"Bella Sara 2 - The Magic of Drasilmare","3DS",15111
"Ben 10 Alien Force: Vilgax Attacks","DS",4569
"Ben 10 Alien Force: Vilgax Attacks","PS2",5959
"Ben 10 Alien Force: Vilgax Attacks","PSP",4575
"Ben 10 Alien Force: Vilgax Attacks","Wii",4443
"Ben 10 Alien Force: Vilgax Attacks","X360",7251
"Ben 10 Galactic Racing","3DS",9132
"Ben 10 Galactic Racing","DS",9473
"Ben 10 Galactic Racing","PS3",11074
"Ben 10 Galactic Racing","PSV",13809
"Ben 10 Galactic Racing","Wii",9765
"Ben 10 Galactic Racing","X360",10751
"Ben 10 Omniverse 2","3DS",15732
"Ben 10 Omniverse 2","X360",16659
"Ben 10 Triple Pack","DS",6639
"Ben 10 Ultimate Alien: Cosmic Destruction","DS",5600
"Ben 10 Ultimate Alien: Cosmic Destruction","PS2",7148
"Ben 10 Ultimate Alien: Cosmic Destruction","PS3",6780
"Ben 10 Ultimate Alien: Cosmic Destruction","PSP",6907
"Ben 10 Ultimate Alien: Cosmic Destruction","Wii",6165
"Ben 10 Ultimate Alien: Cosmic Destruction","X360",8110
"Ben 10: Alien Force","DS",2177
"Ben 10: Alien Force","PS2",3503
"Ben 10: Alien Force","PSP",3420
"Ben 10: Alien Force","Wii",2562
"Ben 10: Protector of Earth","DS",1058
"Ben 10: Protector of Earth","PS2",2473
"Ben 10: Protector of Earth","PSP",2867
"Ben 10: Protector of Earth","Wii",1634
"Bentley's Hackpack","GBA",2213
"Beowulf: The Game","PS3",8546
